4004,TAMAYONG,"TAMAYONG, Davao City",7.29714969,125.68249911,,2025-12-07 02:30:37,2025-12-07 02:30:37
4005,SIRIB,"SIRIB, Davao City",7.05134628,125.68239747,,2025-12-07 02:30:37,2025-12-07 02:30:37
4006,TAMAYONG,"TAMAYONG, Davao City",7.29715969,125.68188911,,2025-12-07 02:30:37,2025-12-07 02:30:37
4007,SIRIB,"SIRIB, Davao City",7.05099628,125.68283747,,2025-12-07 02:30:37,2025-12-07 02:30:37
4008,BARANGAY 26-C,"BARANGAY 26-C, Davao City",7.00822088,125.47800991,,2025-12-07 02:30:37,2025-12-07 02:30:37
4009,SIRIB,"SIRIB, Davao City",7.05121628,125.68260747,,2025-12-07 02:30:37,2025-12-07 02:30:37
4010,BARANGAY 26-C,"BARANGAY 26-C, Davao City",7.00723088,125.47813991,,2025-12-07 02:30:37,2025-12-07 02:30:37
4011,NEW VALENCIA,"NEW VALENCIA, Davao City",7.20093297,125.48965174,,2025-12-07 02:30:37,2025-12-07 02:30:37
4012,BARANGAY 26-C,"BARANGAY 26-C, Davao City",7.00726088,125.47865991,,2025-12-07 02:30:37,2025-12-07 02:30:37
4013,ILANG,"ILANG, Davao City",7.27925280,125.63243159,,2025-12-07 02:30:37,2025-12-07 02:30:37
4014,SIRIB,"SIRIB, Davao City",7.18111864,125.65562395,,2025-12-07 02:30:37,2025-12-07 02:30:37
4015,ILANG,"ILANG, Davao City",7.27900280,125.63302159,,2025-12-07 02:30:37,2025-12-07 02:30:37
4016,SIRIB,"SIRIB, Davao City",7.18087864,125.65612395,,2025-12-07 02:30:37,2025-12-07 02:30:37
4017,ILANG,"ILANG, Davao City",7.27870280,125.63217159,,2025-12-07 02:30:38,2025-12-07 02:30:38
4018,SIRIB,"SIRIB, Davao City",7.18066864,125.65580395,,2025-12-07 02:30:38,2025-12-07 02:30:38
4019,ILANG,"ILANG, Davao City",7.27910280,125.63221159,,2025-12-07 02:30:38,2025-12-07 02:30:38
4020,BANTOL,"BANTOL, Davao City",7.19741179,125.65922744,,2025-12-07 02:30:38,2025-12-07 02:30:38
4021,ILANG,"ILANG, Davao City",7.27875280,125.63279159,,2025-12-07 02:30:38,2025-12-07 02:30:38
4022,BANTOL,"BANTOL, Davao City",7.19738179,125.65946744,,2025-12-07 02:30:38,2025-12-07 02:30:38
4023,MARILOG,"MARILOG, Davao City",7.16741887,125.51752654,,2025-12-07 02:30:38,2025-12-07 02:30:38
4024,BANTOL,"BANTOL, Davao City",7.19796179,125.65943744,,2025-12-07 02:30:38,2025-12-07 02:30:38
4025,MARILOG,"MARILOG, Davao City",7.16709887,125.51828654,,2025-12-07 02:30:38,2025-12-07 02:30:38
4026,BANTOL,"BANTOL, Davao City",7.19768179,125.65901744,,2025-12-07 02:30:38,2025-12-07 02:30:38
4027,MARILOG,"MARILOG, Davao City",7.16711887,125.51811654,,2025-12-07 02:30:38,2025-12-07 02:30:38
4028,BARANGAY 22-C,"BARANGAY 22-C, Davao City",7.20685367,125.63210678,,2025-12-07 02:30:38,2025-12-07 02:30:38
4029,SALAYSAY,"SALAYSAY, Davao City",7.17114381,125.44200622,,2025-12-07 02:30:38,2025-12-07 02:30:38
4030,BARANGAY 22-C,"BARANGAY 22-C, Davao City",7.20679367,125.63191678,,2025-12-07 02:30:38,2025-12-07 02:30:38
4031,SALAYSAY,"SALAYSAY, Davao City",7.17138381,125.44222622,,2025-12-07 02:30:38,2025-12-07 02:30:38
4032,BARANGAY 22-C,"BARANGAY 22-C, Davao City",7.20673367,125.63168678,,2025-12-07 02:30:38,2025-12-07 02:30:38
4033,SALAYSAY,"SALAYSAY, Davao City",7.17113381,125.44158622,,2025-12-07 02:30:38,2025-12-07 02:30:38
4034,BARANGAY 22-C,"BARANGAY 22-C, Davao City",7.20668367,125.63188678,,2025-12-07 02:30:38,2025-12-07 02:30:38
4035,BARANGAY 28-C,"BARANGAY 28-C, Davao City",7.08393373,125.40343459,,2025-12-07 02:30:38,2025-12-07 02:30:38
4036,BAGO OSHIRO,"BAGO OSHIRO, Davao City",7.03568627,125.45101008,,2025-12-07 02:30:38,2025-12-07 02:30:38
4037,BARANGAY 28-C,"BARANGAY 28-C, Davao City",7.08377373,125.40336459,,2025-12-07 02:30:38,2025-12-07 02:30:38
4038,BAGO OSHIRO,"BAGO OSHIRO, Davao City",7.03640627,125.45083008,,2025-12-07 02:30:38,2025-12-07 02:30:38
4039,BARANGAY 28-C,"BARANGAY 28-C, Davao City",7.08387373,125.40285459,,2025-12-07 02:30:38,2025-12-07 02:30:38
4040,MAHAYAG,"MAHAYAG, Davao City",7.28135894,125.64616044,,2025-12-07 02:30:38,2025-12-07 02:30:38
4041,BARANGAY 28-C,"BARANGAY 28-C, Davao City",7.08350373,125.40306459,,2025-12-07 02:30:38,2025-12-07 02:30:38
4042,MAHAYAG,"MAHAYAG, Davao City",7.28119894,125.64686044,,2025-12-07 02:30:38,2025-12-07 02:30:38
4043,BARANGAY 28-C,"BARANGAY 28-C, Davao City",7.08435373,125.40360459,,2025-12-07 02:30:38,2025-12-07 02:30:38
4044,SALAYSAY,"SALAYSAY, Davao City",7.05481498,125.63051517,,2025-12-07 02:30:38,2025-12-07 02:30:38
4045,WINES,"WINES, Davao City",7.23098788,125.56311720,,2025-12-07 02:30:38,2025-12-07 02:30:38
4046,SALAYSAY,"SALAYSAY, Davao City",7.05398498,125.63046517,,2025-12-07 02:30:38,2025-12-07 02:30:38
4047,WINES,"WINES, Davao City",7.23125788,125.56370720,,2025-12-07 02:30:38,2025-12-07 02:30:38
4048,SALAYSAY,"SALAYSAY, Davao City",7.05441498,125.63048517,,2025-12-07 02:30:38,2025-12-07 02:30:38
4049,BALIOK,"BALIOK, Davao City",7.05623312,125.69231365,,2025-12-07 02:30:38,2025-12-07 02:30:38
4050,BARANGAY 10-A,"BARANGAY 10-A, Davao City",7.18635602,125.57855690,,2025-12-07 02:30:38,2025-12-07 02:30:38
4051,BALIOK,"BALIOK, Davao City",7.05644312,125.69266365,,2025-12-07 02:30:38,2025-12-07 02:30:38
4052,TORII (POB.),"TORII (POB.), Davao City",7.06682282,125.50130061,,2025-12-07 02:30:38,2025-12-07 02:30:38
4053,BALIOK,"BALIOK, Davao City",7.05615312,125.69259365,,2025-12-07 02:30:38,2025-12-07 02:30:38
4054,TORII (POB.),"TORII (POB.), Davao City",7.06714282,125.50096061,,2025-12-07 02:30:38,2025-12-07 02:30:38
4055,BALIOK,"BALIOK, Davao City",7.05628312,125.69266365,,2025-12-07 02:30:38,2025-12-07 02:30:38
4056,TORII (POB.),"TORII (POB.), Davao City",7.06649282,125.50119061,,2025-12-07 02:30:38,2025-12-07 02:30:38
4057,SUBASTA,"SUBASTA, Davao City",7.09671377,125.51072086,,2025-12-07 02:30:38,2025-12-07 02:30:38
4058,TORII (POB.),"TORII (POB.), Davao City",7.06721282,125.50107061,,2025-12-07 02:30:38,2025-12-07 02:30:38
4059,PANALUM,"PANALUM, Davao City",7.12811093,125.50751770,,2025-12-07 02:30:38,2025-12-07 02:30:38
4060,TORII (POB.),"TORII (POB.), Davao City",7.06707282,125.50081061,,2025-12-07 02:30:38,2025-12-07 02:30:38
4061,PANALUM,"PANALUM, Davao City",7.12805093,125.50707770,,2025-12-07 02:30:38,2025-12-07 02:30:38
4062,BARANGAY 9-A,"BARANGAY 9-A, Davao City",7.09197493,125.47921258,,2025-12-07 02:30:38,2025-12-07 02:30:38
4063,PANALUM,"PANALUM, Davao City",7.12742093,125.50688770,,2025-12-07 02:30:38,2025-12-07 02:30:38
4064,BARANGAY 9-A,"BARANGAY 9-A, Davao City",7.09264493,125.47866258,,2025-12-07 02:30:38,2025-12-07 02:30:38
4065,PANALUM,"PANALUM, Davao City",7.12792093,125.50711770,,2025-12-07 02:30:38,2025-12-07 02:30:38
4066,BARANGAY 9-A,"BARANGAY 9-A, Davao City",7.09261493,125.47899258,,2025-12-07 02:30:38,2025-12-07 02:30:38
4067,MAGTUOD,"MAGTUOD, Davao City",7.15242311,125.50321749,,2025-12-07 02:30:38,2025-12-07 02:30:38
4068,BARANGAY 9-A,"BARANGAY 9-A, Davao City",7.09197493,125.47888258,,2025-12-07 02:30:38,2025-12-07 02:30:38
4069,MAGTUOD,"MAGTUOD, Davao City",7.15258311,125.50370749,,2025-12-07 02:30:38,2025-12-07 02:30:38
4070,BARANGAY 10-A,"BARANGAY 10-A, Davao City",7.16421756,125.43657676,,2025-12-07 02:30:38,2025-12-07 02:30:38
4071,MAGTUOD,"MAGTUOD, Davao City",7.15215311,125.50339749,,2025-12-07 02:30:38,2025-12-07 02:30:38
4072,BARANGAY 19-B,"BARANGAY 19-B, Davao City",7.12517803,125.55246712,,2025-12-07 02:30:38,2025-12-07 02:30:38
4073,BUHANGIN (POB.),"BUHANGIN (POB.), Davao City",7.07235292,125.55660315,,2025-12-07 02:30:38,2025-12-07 02:30:38
4074,BARANGAY 19-B,"BARANGAY 19-B, Davao City",7.12545803,125.55332712,,2025-12-07 02:30:38,2025-12-07 02:30:38
4075,BUHANGIN (POB.),"BUHANGIN (POB.), Davao City",7.07317292,125.55585315,,2025-12-07 02:30:38,2025-12-07 02:30:38
4076,MALAGOS,"MALAGOS, Davao City",7.04851768,125.57587826,,2025-12-07 02:30:38,2025-12-07 02:30:38
4077,VICENTE HIZON SR.,"VICENTE HIZON SR., Davao City",7.03471105,125.53248947,,2025-12-07 02:30:38,2025-12-07 02:30:38
4078,MALAGOS,"MALAGOS, Davao City",7.04811768,125.57520826,,2025-12-07 02:30:38,2025-12-07 02:30:38
4079,VICENTE HIZON SR.,"VICENTE HIZON SR., Davao City",7.03433105,125.53257947,,2025-12-07 02:30:38,2025-12-07 02:30:38
4080,BARANGAY 3-A (POB.),"BARANGAY 3-A (POB.), Davao City",7.05092092,125.50830170,,2025-12-07 02:30:38,2025-12-07 02:30:38
4081,VICENTE HIZON SR.,"VICENTE HIZON SR., Davao City",7.03486105,125.53249947,,2025-12-07 02:30:38,2025-12-07 02:30:38
4082,BARANGAY 3-A (POB.),"BARANGAY 3-A (POB.), Davao City",7.05092092,125.50784170,,2025-12-07 02:30:38,2025-12-07 02:30:38
4083,VICENTE HIZON SR.,"VICENTE HIZON SR., Davao City",7.03461105,125.53246947,,2025-12-07 02:30:38,2025-12-07 02:30:38
4084,BARANGAY 3-A (POB.),"BARANGAY 3-A (POB.), Davao City",7.05113092,125.50800170,,2025-12-07 02:30:38,2025-12-07 02:30:38
4085,VICENTE HIZON SR.,"VICENTE HIZON SR., Davao City",7.03435105,125.53256947,,2025-12-07 02:30:38,2025-12-07 02:30:38
4086,BARANGAY 3-A (POB.),"BARANGAY 3-A (POB.), Davao City",7.05092092,125.50755170,,2025-12-07 02:30:38,2025-12-07 02:30:38
4087,BAGANIHAN,"BAGANIHAN, Davao City",7.18306601,125.66377439,,2025-12-07 02:30:38,2025-12-07 02:30:38
4088,ACACIA,"ACACIA, Davao City",7.12496344,125.54217772,,2025-12-07 02:30:38,2025-12-07 02:30:38
4089,BAGANIHAN,"BAGANIHAN, Davao City",7.18367601,125.66406439,,2025-12-07 02:30:38,2025-12-07 02:30:38
4090,ACACIA,"ACACIA, Davao City",7.12556344,125.54241772,,2025-12-07 02:30:38,2025-12-07 02:30:38
4091,LIZADA,"LIZADA, Davao City",7.08622917,125.55122624,,2025-12-07 02:30:38,2025-12-07 02:30:38
4092,BARANGAY 3-A (POB.),"BARANGAY 3-A (POB.), Davao City",7.22708489,125.50954434,,2025-12-07 02:30:38,2025-12-07 02:30:38
4093,LIZADA,"LIZADA, Davao City",7.08674917,125.55193624,,2025-12-07 02:30:38,2025-12-07 02:30:38
4094,BARANGAY 3-A (POB.),"BARANGAY 3-A (POB.), Davao City",7.22725489,125.50883434,,2025-12-07 02:30:38,2025-12-07 02:30:38
4095,LIZADA,"LIZADA, Davao City",7.08672917,125.55163624,,2025-12-07 02:30:38,2025-12-07 02:30:38
4096,BARANGAY 3-A (POB.),"BARANGAY 3-A (POB.), Davao City",7.22732489,125.50886434,,2025-12-07 02:30:38,2025-12-07 02:30:38
4097,LIZADA,"LIZADA, Davao City",7.08685917,125.55202624,,2025-12-07 02:30:38,2025-12-07 02:30:38
4098,COMMUNAL,"COMMUNAL, Davao City",7.26977939,125.59193182,,2025-12-07 02:30:38,2025-12-07 02:30:38
4099,LIZADA,"LIZADA, Davao City",7.08623917,125.55204624,,2025-12-07 02:30:38,2025-12-07 02:30:38
4100,COMMUNAL,"COMMUNAL, Davao City",7.26933939,125.59244182,,2025-12-07 02:30:38,2025-12-07 02:30:38
4101,76-A BUCANA,"76-A BUCANA, Davao City",7.17396147,125.55254735,,2025-12-07 02:30:38,2025-12-07 02:30:38
4102,COMMUNAL,"COMMUNAL, Davao City",7.26935939,125.59273182,,2025-12-07 02:30:38,2025-12-07 02:30:38
4103,76-A BUCANA,"76-A BUCANA, Davao City",7.17416147,125.55226735,,2025-12-07 02:30:38,2025-12-07 02:30:38
4104,COMMUNAL,"COMMUNAL, Davao City",7.26983939,125.59235182,,2025-12-07 02:30:38,2025-12-07 02:30:38
4105,76-A BUCANA,"76-A BUCANA, Davao City",7.17389147,125.55194735,,2025-12-07 02:30:38,2025-12-07 02:30:38
4106,SAN ANTONIO,"SAN ANTONIO, Davao City",7.02510830,125.67017776,,2025-12-07 02:30:38,2025-12-07 02:30:38
4107,BAYABAS,"BAYABAS, Davao City",7.04586881,125.44112148,,2025-12-07 02:30:38,2025-12-07 02:30:38
4108,SAN ANTONIO,"SAN ANTONIO, Davao City",7.02567830,125.66988776,,2025-12-07 02:30:38,2025-12-07 02:30:38
4109,BAYABAS,"BAYABAS, Davao City",7.04665881,125.44120148,,2025-12-07 02:30:38,2025-12-07 02:30:38
4110,SAN ANTONIO,"SAN ANTONIO, Davao City",7.02544830,125.67052776,,2025-12-07 02:30:38,2025-12-07 02:30:38
4111,ULAS,"ULAS, Davao City",7.14477203,125.69517186,,2025-12-07 02:30:38,2025-12-07 02:30:38
4112,MATINA APLAYA,"MATINA APLAYA, Davao City",7.11815117,125.44901608,,2025-12-07 02:30:38,2025-12-07 02:30:38
4113,ULAS,"ULAS, Davao City",7.14484203,125.69495186,,2025-12-07 02:30:38,2025-12-07 02:30:38
4114,MATINA APLAYA,"MATINA APLAYA, Davao City",7.11749117,125.44895608,,2025-12-07 02:30:38,2025-12-07 02:30:38
4115,ULAS,"ULAS, Davao City",7.14389203,125.69432186,,2025-12-07 02:30:38,2025-12-07 02:30:38
4116,WINES,"WINES, Davao City",7.02979367,125.51423264,,2025-12-07 02:30:38,2025-12-07 02:30:38
4117,WINES,"WINES, Davao City",7.02983367,125.51445264,,2025-12-07 02:30:38,2025-12-07 02:30:38
4118,BUHANGIN (POB.),"BUHANGIN (POB.), Davao City",7.16019683,125.47498187,,2025-12-07 02:30:38,2025-12-07 02:30:38
4119,WINES,"WINES, Davao City",7.02979367,125.51486264,,2025-12-07 02:30:38,2025-12-07 02:30:38
4120,BUHANGIN (POB.),"BUHANGIN (POB.), Davao City",7.16005683,125.47498187,,2025-12-07 02:30:38,2025-12-07 02:30:38
4121,TORII (POB.),"TORII (POB.), Davao City",7.00482774,125.44198058,,2025-12-07 02:30:38,2025-12-07 02:30:38
4122,BUHANGIN (POB.),"BUHANGIN (POB.), Davao City",7.15975683,125.47497187,,2025-12-07 02:30:38,2025-12-07 02:30:38
4123,TORII (POB.),"TORII (POB.), Davao City",7.00479774,125.44232058,,2025-12-07 02:30:38,2025-12-07 02:30:38
4124,BUHANGIN (POB.),"BUHANGIN (POB.), Davao City",7.15951683,125.47482187,,2025-12-07 02:30:38,2025-12-07 02:30:38
4125,TORII (POB.),"TORII (POB.), Davao City",7.00497774,125.44199058,,2025-12-07 02:30:38,2025-12-07 02:30:38
4126,BUHANGIN (POB.),"BUHANGIN (POB.), Davao City",7.15977683,125.47518187,,2025-12-07 02:30:38,2025-12-07 02:30:38
4127,TORII (POB.),"TORII (POB.), Davao City",7.00471774,125.44196058,,2025-12-07 02:30:38,2025-12-07 02:30:38
4128,LIZADA,"LIZADA, Davao City",7.01521706,125.42196922,,2025-12-07 02:30:38,2025-12-07 02:30:38
4129,BARANGAY 8-A,"BARANGAY 8-A, Davao City",7.19818560,125.58741313,,2025-12-07 02:30:38,2025-12-07 02:30:38
4130,LIZADA,"LIZADA, Davao City",7.01577706,125.42203922,,2025-12-07 02:30:38,2025-12-07 02:30:38
4131,BARANGAY 8-A,"BARANGAY 8-A, Davao City",7.19814560,125.58717313,,2025-12-07 02:30:38,2025-12-07 02:30:38
4132,BINUGAO,"BINUGAO, Davao City",7.10139128,125.59869387,,2025-12-07 02:30:38,2025-12-07 02:30:38
4133,BARANGAY 8-A,"BARANGAY 8-A, Davao City",7.19892560,125.58750313,,2025-12-07 02:30:38,2025-12-07 02:30:38
4134,BINUGAO,"BINUGAO, Davao City",7.10091128,125.59879387,,2025-12-07 02:30:38,2025-12-07 02:30:38
4135,MULIG,"MULIG, Davao City",7.18107483,125.61870115,,2025-12-07 02:30:38,2025-12-07 02:30:38
4136,BARANGAY 9-A,"BARANGAY 9-A, Davao City",7.04027440,125.57881991,,2025-12-07 02:30:38,2025-12-07 02:30:38
4137,MULIG,"MULIG, Davao City",7.18078483,125.61843115,,2025-12-07 02:30:38,2025-12-07 02:30:38
4138,BARANGAY 9-A,"BARANGAY 9-A, Davao City",7.04067440,125.57863991,,2025-12-07 02:30:38,2025-12-07 02:30:38
4139,MULIG,"MULIG, Davao City",7.18101483,125.61877115,,2025-12-07 02:30:38,2025-12-07 02:30:38
4140,BARANGAY 9-A,"BARANGAY 9-A, Davao City",7.04075440,125.57840991,,2025-12-07 02:30:38,2025-12-07 02:30:38
4141,MULIG,"MULIG, Davao City",7.18073483,125.61829115,,2025-12-07 02:30:38,2025-12-07 02:30:38
4142,MARAPANGI,"MARAPANGI, Davao City",7.01917249,125.52468370,,2025-12-07 02:30:38,2025-12-07 02:30:38
4143,DALIAO,"DALIAO, Davao City",7.04862573,125.67935382,,2025-12-07 02:30:38,2025-12-07 02:30:38
4144,MARAPANGI,"MARAPANGI, Davao City",7.01916249,125.52465370,,2025-12-07 02:30:38,2025-12-07 02:30:38
4145,DALIAO,"DALIAO, Davao City",7.04895573,125.67917382,,2025-12-07 02:30:38,2025-12-07 02:30:38
4146,MARAPANGI,"MARAPANGI, Davao City",7.01939249,125.52420370,,2025-12-07 02:30:38,2025-12-07 02:30:38
4147,DALIAO,"DALIAO, Davao City",7.04867573,125.68006382,,2025-12-07 02:30:38,2025-12-07 02:30:38
4148,40-D BOLTON ISLA,"40-D BOLTON ISLA, Davao City",7.29695807,125.52703767,,2025-12-07 02:30:38,2025-12-07 02:30:38
4149,DALIAO,"DALIAO, Davao City",7.04866573,125.67920382,,2025-12-07 02:30:38,2025-12-07 02:30:38
4150,40-D BOLTON ISLA,"40-D BOLTON ISLA, Davao City",7.29688807,125.52709767,,2025-12-07 02:30:38,2025-12-07 02:30:38
4151,DALIAO,"DALIAO, Davao City",7.04936573,125.67977382,,2025-12-07 02:30:38,2025-12-07 02:30:38
4152,40-D BOLTON ISLA,"40-D BOLTON ISLA, Davao City",7.29662807,125.52659767,,2025-12-07 02:30:38,2025-12-07 02:30:38
4153,BANTOL,"BANTOL, Davao City",7.06971385,125.48340158,,2025-12-07 02:30:38,2025-12-07 02:30:38
4154,40-D BOLTON ISLA,"40-D BOLTON ISLA, Davao City",7.29676807,125.52694767,,2025-12-07 02:30:38,2025-12-07 02:30:38
4155,BANTOL,"BANTOL, Davao City",7.07056385,125.48361158,,2025-12-07 02:30:38,2025-12-07 02:30:38
4156,40-D BOLTON ISLA,"40-D BOLTON ISLA, Davao City",7.29712807,125.52670767,,2025-12-07 02:30:38,2025-12-07 02:30:38
4157,BANTOL,"BANTOL, Davao City",7.07027385,125.48342158,,2025-12-07 02:30:38,2025-12-07 02:30:38
4158,WAAN,"WAAN, Davao City",7.09715615,125.63583918,,2025-12-07 02:30:38,2025-12-07 02:30:38
4159,BANTOL,"BANTOL, Davao City",7.07026385,125.48394158,,2025-12-07 02:30:38,2025-12-07 02:30:38
4160,WAAN,"WAAN, Davao City",7.09640615,125.63537918,,2025-12-07 02:30:38,2025-12-07 02:30:38
4161,BANTOL,"BANTOL, Davao City",7.07061385,125.48330158,,2025-12-07 02:30:38,2025-12-07 02:30:38
4162,WAAN,"WAAN, Davao City",7.09623615,125.63585918,,2025-12-07 02:30:38,2025-12-07 02:30:38
4163,LAMANAN,"LAMANAN, Davao City",7.00665233,125.68472336,,2025-12-07 02:30:38,2025-12-07 02:30:38
4164,WAAN,"WAAN, Davao City",7.09641615,125.63556918,,2025-12-07 02:30:38,2025-12-07 02:30:38
4165,TUGBOK (POB.),"TUGBOK (POB.), Davao City",7.25096416,125.41872880,,2025-12-07 02:30:38,2025-12-07 02:30:38
4166,WAAN,"WAAN, Davao City",7.09693615,125.63549918,,2025-12-07 02:30:38,2025-12-07 02:30:38
4167,TUGBOK (POB.),"TUGBOK (POB.), Davao City",7.25028416,125.41911880,,2025-12-07 02:30:38,2025-12-07 02:30:38
4168,TUGBOK (POB.),"TUGBOK (POB.), Davao City",7.24334233,125.45857379,,2025-12-07 02:30:38,2025-12-07 02:30:38
4169,TUGBOK (POB.),"TUGBOK (POB.), Davao City",7.25019416,125.41868880,,2025-12-07 02:30:38,2025-12-07 02:30:38
4170,BANGKAS HEIGHTS,"BANGKAS HEIGHTS, Davao City",7.07678220,125.64575600,,2025-12-07 02:30:38,2025-12-07 02:30:38
4171,SASA,"SASA, Davao City",7.29233718,125.58060416,,2025-12-07 02:30:38,2025-12-07 02:30:38
4172,BANGKAS HEIGHTS,"BANGKAS HEIGHTS, Davao City",7.07603220,125.64650600,,2025-12-07 02:30:38,2025-12-07 02:30:38
4173,SASA,"SASA, Davao City",7.29262718,125.58090416,,2025-12-07 02:30:38,2025-12-07 02:30:38
4174,BANGKAS HEIGHTS,"BANGKAS HEIGHTS, Davao City",7.07611220,125.64562600,,2025-12-07 02:30:38,2025-12-07 02:30:38
4175,SASA,"SASA, Davao City",7.29254718,125.58120416,,2025-12-07 02:30:38,2025-12-07 02:30:38
4176,BANGKAS HEIGHTS,"BANGKAS HEIGHTS, Davao City",7.07630220,125.64587600,,2025-12-07 02:30:38,2025-12-07 02:30:38
4177,"TOMAS MONTEVERDE, SR.","TOMAS MONTEVERDE, SR., Davao City",7.04052786,125.41682982,,2025-12-07 02:30:38,2025-12-07 02:30:38
4178,WAAN,"WAAN, Davao City",7.20489082,125.59470413,,2025-12-07 02:30:38,2025-12-07 02:30:38
4179,SASA,"SASA, Davao City",7.06911256,125.66827226,,2025-12-07 02:30:38,2025-12-07 02:30:38
4180,WAAN,"WAAN, Davao City",7.20448082,125.59437413,,2025-12-07 02:30:38,2025-12-07 02:30:38
4181,SASA,"SASA, Davao City",7.06921256,125.66781226,,2025-12-07 02:30:38,2025-12-07 02:30:38
4182,WAAN,"WAAN, Davao City",7.20494082,125.59492413,,2025-12-07 02:30:38,2025-12-07 02:30:38
4183,SASA,"SASA, Davao City",7.06950256,125.66777226,,2025-12-07 02:30:38,2025-12-07 02:30:38
4184,WAAN,"WAAN, Davao City",7.20472082,125.59467413,,2025-12-07 02:30:38,2025-12-07 02:30:38
4185,SASA,"SASA, Davao City",7.06984256,125.66826226,,2025-12-07 02:30:38,2025-12-07 02:30:38
4186,SALUMAY,"SALUMAY, Davao City",7.22846836,125.52609093,,2025-12-07 02:30:38,2025-12-07 02:30:38
4187,SASA,"SASA, Davao City",7.06946256,125.66853226,,2025-12-07 02:30:38,2025-12-07 02:30:38
4188,SALUMAY,"SALUMAY, Davao City",7.22814836,125.52538093,,2025-12-07 02:30:38,2025-12-07 02:30:38
4189,MALABOG,"MALABOG, Davao City",7.26079286,125.55914272,,2025-12-07 02:30:38,2025-12-07 02:30:38
4190,SALUMAY,"SALUMAY, Davao City",7.22790836,125.52526093,,2025-12-07 02:30:38,2025-12-07 02:30:38
4191,MALABOG,"MALABOG, Davao City",7.26013286,125.55917272,,2025-12-07 02:30:38,2025-12-07 02:30:38
4192,SALUMAY,"SALUMAY, Davao City",7.22821836,125.52619093,,2025-12-07 02:30:38,2025-12-07 02:30:38
4193,MALABOG,"MALABOG, Davao City",7.26086286,125.55870272,,2025-12-07 02:30:38,2025-12-07 02:30:38
4194,BAGUIO PROPER,"BAGUIO PROPER, Davao City",7.17875162,125.53773858,,2025-12-07 02:30:38,2025-12-07 02:30:38
4195,MABUHAY,"MABUHAY, Davao City",7.27780914,125.60062451,,2025-12-07 02:30:38,2025-12-07 02:30:38
4196,BAGUIO PROPER,"BAGUIO PROPER, Davao City",7.17904162,125.53738858,,2025-12-07 02:30:38,2025-12-07 02:30:38
4197,MABUHAY,"MABUHAY, Davao City",7.27787914,125.60039451,,2025-12-07 02:30:38,2025-12-07 02:30:38
4198,WINES,"WINES, Davao City",7.14171286,125.47651416,,2025-12-07 02:30:38,2025-12-07 02:30:38
4199,MABUHAY,"MABUHAY, Davao City",7.27802914,125.60079451,,2025-12-07 02:30:38,2025-12-07 02:30:38
4200,GUMITAN,"GUMITAN, Davao City",7.12405227,125.62560430,,2025-12-07 02:30:38,2025-12-07 02:30:38
4201,MABUHAY,"MABUHAY, Davao City",7.27780914,125.60060451,,2025-12-07 02:30:38,2025-12-07 02:30:38
4202,GUMITAN,"GUMITAN, Davao City",7.12306227,125.62598430,,2025-12-07 02:30:38,2025-12-07 02:30:38
4203,MABUHAY,"MABUHAY, Davao City",7.27801914,125.60129451,,2025-12-07 02:30:38,2025-12-07 02:30:38
4204,BALIOK,"BALIOK, Davao City",7.10501048,125.55406242,,2025-12-07 02:30:38,2025-12-07 02:30:38
4205,TAGURANO,"TAGURANO, Davao City",7.12596821,125.64959218,,2025-12-07 02:30:38,2025-12-07 02:30:38
4206,BALIOK,"BALIOK, Davao City",7.10425048,125.55389242,,2025-12-07 02:30:38,2025-12-07 02:30:38
4207,BARANGAY 39-D (POB.),"BARANGAY 39-D (POB.), Davao City",7.01550674,125.44538319,,2025-12-07 02:30:38,2025-12-07 02:30:38
4208,BALIOK,"BALIOK, Davao City",7.10497048,125.55375242,,2025-12-07 02:30:38,2025-12-07 02:30:38
4209,BARANGAY 39-D (POB.),"BARANGAY 39-D (POB.), Davao City",7.01553674,125.44486319,,2025-12-07 02:30:38,2025-12-07 02:30:38
4210,CAWAYAN,"CAWAYAN, Davao City",7.27881874,125.49669636,,2025-12-07 02:30:38,2025-12-07 02:30:38
4211,BARANGAY 39-D (POB.),"BARANGAY 39-D (POB.), Davao City",7.01490674,125.44537319,,2025-12-07 02:30:38,2025-12-07 02:30:38
4212,CAWAYAN,"CAWAYAN, Davao City",7.27932874,125.49643636,,2025-12-07 02:30:38,2025-12-07 02:30:38
4213,BARANGAY 39-D (POB.),"BARANGAY 39-D (POB.), Davao City",7.01479674,125.44543319,,2025-12-07 02:30:38,2025-12-07 02:30:38
4214,CAWAYAN,"CAWAYAN, Davao City",7.27931874,125.49579636,,2025-12-07 02:30:38,2025-12-07 02:30:38
4215,AQUINO,"AQUINO, Davao City",7.01144755,125.41155747,,2025-12-07 02:30:38,2025-12-07 02:30:38
4216,CAWAYAN,"CAWAYAN, Davao City",7.27901874,125.49575636,,2025-12-07 02:30:38,2025-12-07 02:30:38
4217,AQUINO,"AQUINO, Davao City",7.01201755,125.41165747,,2025-12-07 02:30:38,2025-12-07 02:30:38
4218,CAWAYAN,"CAWAYAN, Davao City",7.27869874,125.49634636,,2025-12-07 02:30:38,2025-12-07 02:30:38
4219,AQUINO,"AQUINO, Davao City",7.01176755,125.41131747,,2025-12-07 02:30:38,2025-12-07 02:30:38
